,Open,High,Low,Close,Volume
2026-07-01 13:55:00-04:00,426.0650024414063,426.1700134277344,424.8900146484375,424.9500122070313,302518
2026-07-01 14:00:00-04:00,424.9700012207031,425.3800048828125,424.7699890136719,425.1400146484375,243517
2026-07-01 14:05:00-04:00,425.1449890136719,425.4500122070313,424.5299987792969,425.4500122070313,289237
2026-07-01 14:10:00-04:00,425.4500122070313,425.5299987792969,424.6300964355469,424.6700134277344,200914
2026-07-01 14:15:00-04:00,424.7099914550781,425.2799987792969,424.3500061035156,424.8200073242188,225842
2026-07-01 14:20:00-04:00,424.8550109863281,425.510009765625,424.6099853515625,425.3200073242188,206432
2026-07-01 14:25:00-04:00,425.2200012207031,425.3500061035156,424.25,424.5950012207031,230443
2026-07-01 14:30:00-04:00,424.5950012207031,424.9599914550781,424.0549926757813,424.8150024414063,289482
2026-07-01 14:35:00-04:00,424.7900085449219,425.2000122070313,423.760009765625,423.9700012207031,453613
2026-07-01 14:40:00-04:00,423.9414978027344,424.6400146484375,423.6799926757813,424.4599914550781,275998
2026-07-01 14:45:00-04:00,424.5499877929688,425.25,424.2999877929688,424.9500122070313,299396
2026-07-01 14:50:00-04:00,424.8699951171875,425.4000854492188,424.510009765625,424.7200012207031,217905
2026-07-01 14:55:00-04:00,424.7900085449219,425.7900085449219,424.2999877929688,425.75,389611
2026-07-01 15:00:00-04:00,425.7999877929688,426.3499145507813,424.7999877929688,425.5899963378906,407770
2026-07-01 15:05:00-04:00,425.5,426.3399963378906,425.4201049804688,426.1600036621094,278739
2026-07-01 15:10:00-04:00,426.1799926757813,426.4800109863281,425.2000122070313,426.3900146484375,379528
2026-07-01 15:15:00-04:00,426.3500061035156,426.5798950195313,425.6799926757813,426.4599914550781,456673
2026-07-01 15:20:00-04:00,426.4100036621094,426.4500122070313,425.260009765625,425.3299865722656,284509
